gvkey,GroupCount,mean_F,median_F,mode_F,std_F,min_F,max_F,skewness_F,kurtosis_F
15406,477,1327.71823165618,1340.217,1005.4255,217.393334297186,968.256,1647.7165,-0.466988092269242,1.99000101277382
15508,4502,16717.5746334962,16921.5,16133.5,2929.59493352651,8641,22652,-0.421806593534583,3.4843625631508
15509,3897,1810380.26930973,1909075.5,1625975.5,293762.903189757,934133,2227735.5,-1.47342753181818,4.17508577417934
15521,3187,3970.96507922813,3077.437,4866.538,1581.55507674781,1765.948,8291.0045,0.502944002737123,2.43145763968311
15545,2718,269845.40568028,276329,291588.3885,23468.5125740488,223835.609,304713.7705,-0.413946300691713,1.92919870529508
15580,321,284202.067713834,297623.92108508,283712.839974699,43362.0031446473,145728.253760628,347558.164017265,-1.79694070441863,7.23379348974536
15581,2323,222656.700544129,210870.788808223,164315.902578796,50416.9486954999,157523.553162853,326433.308769344,0.343537860825323,1.78177611716202
15582,2685,367320.131897444,346139.626536549,396877.201112141,179364.797969977,149235.479012508,671057.386814933,0.47012469614197,1.78032568313657
15598,4814,227157.45047632,220649.929,220697.329,43215.2373575002,116115.9475,366830.649,1.08779663430908,5.73242825462009
15613,1512,279467.965146825,281406,313014.5,21008.224740394,237935.4695,313014.5,-0.0426018708409654,2.0269841367054
15617,1777,957243.221386889,975562.072,1197849.084,215607.676836797,442327.995,1381782.276,-0.505029388743519,3.51912929318498
15620,509,84079.3601943432,83439.9860127633,81842.7277918264,14328.3832129028,66504.0550503809,111755.670009939,0.52912188872064,2.34954904853422
15633,1145,328671.265183858,300963.083777548,495432.110350005,93235.4654780059,202439.247617244,550834.298347195,0.651329154080024,2.3968843588778
15634,1861,1565705.00002177,1528339.1525,745027.54,700555.673415539,261415.951,2938450.6555,0.449319250541375,2.18682760384306
15659,3955,84929.100555879,89869.493,42831.209,20440.3974202009,42831.209,119501.694,-0.827581141811253,2.61481977929465
15668,4668,45239.7766784489,47122.371,28349.5,10345.0482253767,28349.5,63345.816,-0.317089336057309,1.87191321492209
15679,1512,227633.995100528,216580.458,242825.436,24267.2022676935,194188.8265,269043.623,0.270724901312936,1.54655978126517
15704,1002,6270.09880239521,6172,6080,270.01694773939,5912,6776.5,0.45531412552843,1.94293784278971
15706,797,227676.780838084,182621.050238691,168998.76269862,74458.6281202624,155299.914871324,397929.305384299,0.801875710710138,2.09166658709158
15708,2207,1233.88246488446,1163.25,1777.45,467.446835316016,687.6,2086.05,0.10587033601212,1.28183144915255
15724,3453,528419.553039672,474917.2625,474917.2625,163505.061764469,348734.459,1040631.2285,1.63327672434729,4.76874296266658
15743,1512,318929.343800263,299532.147,271581.073,42434.7444985151,271581.073,427430.193,0.718313551672402,2.54224517228101
15782,864,198366.598842592,207547.9185,212148.1685,44344.2619487763,122609.2965,336053.025,1.21895373150054,5.86512420847165
15889,299,319488.930304348,338392.458,338392.458,38691.6740373335,268776.5615,361117.856,-0.438210372130539,1.41858828973739
15929,1190,434782.582782353,433654.986,359770.548,72189.8540885738,282688.035,556409.5265,0.0214376266677052,1.90486497125957
16428,1605,12035.1135115894,11954.55,11954.55,876.195934762755,10220.6492887769,13487.55,-0.225942305464337,2.17697782703568
16477,1652,5395.5671307506,5462.55,5617.45,375.063222722363,4432.95,5977.2,-0.466528845987315,2.59965612568454
16478,419,2787.89398329356,2539.868,2539.868,830.497493514398,1611.5565,4372.925,0.823786658141728,2.78596608254343
16560,1733,369.999328043853,320.942,196.381,123.426897421769,196.381,650.8715,0.99491376670436,2.99709590475397
16590,1356,1454.11674115045,960.669,804.7245,905.732775752281,702.808,3092.981,1.05971866209829,2.24852052322688
16603,1635,37310.4656706423,33975.6675,46086.194,5371.67319891339,33159.532,54825.97,1.05192018755708,2.78266018947804
17420,1868,3540.89086911135,3002.8385,2249.8565,1041.03124970392,2249.8565,5584.391,0.314905706648541,1.69423207264353
17436,2570,35863.3384219846,35675.511,32371.0595,3159.74766410135,29062.484,44611.3225,0.575165887339757,3.26008679525957
17452,2835,18650.4114074073,18019.287,21399.5235,3917.43057037794,12692.7835,25348.966,0.177346495910109,1.62188521682573
17828,2707,128467.844235685,122512.568,109184.074,26300.0465710117,93105.554,195941.5825,0.982550716622581,2.94940477003725
18466,885,10833.9310892655,10496.134,10420.5915,598.802012490188,9423.9895,11887.2405,0.250673505464641,2.14659297360717
18467,4832,18831.7809719579,18821.0545,21132.0215,2861.53947070057,13304.5315,26562.5,-0.0998769574891497,2.33562577653547
18636,1019,15069.8823989205,14927.7215,13998.1145,1352.34485344786,11631.764,17004.0905,-0.551155438797177,3.18217221889853
18729,3285,10331.4826503805,10052.54,10052.54,2604.59023548926,5439.163,16379.436,0.528082443913187,2.74528200790667
19113,4857,65234.2739009679,65968.8625,32048.53,19055.7499133092,32048.53,95802.5815,-0.146003684902571,2.04420031026332
19151,575,52205.7635486956,52673.846,55659.057,2610.8563554947,48329.306,55659.057,-0.095902685220477,1.39690327988611
19349,4837,68403.626893012,71941.376,46416.4895,13023.1953188032,37391.2085,94446.2315,-0.674176120538619,2.42122362019155
19398,1370,369.075454379562,371.3755,314.897,68.6193363685531,243.5205,553.7365,-0.0802252706096974,1.73089606789844
19439,977,11.154724667349,3.279,2.066,15.6435461183584,1.692,54.0805,1.95986030788767,5.47754327922328
19565,4536,25730.5362654321,26842.5,8596,12921.7513544409,7462,54326.5,0.0259398506329487,2.13828792306554
19625,1005,6873.35649751243,6790.049,7701.2505,983.447230235878,5610.9585,10287.6545,1.10128850696307,4.79986497926472
19661,4467,167198.566706067,181457.5,78607,45943.2490309349,77440,258042.5,-0.426612929956615,2.06852935408717
19824,3921,3673.45906656465,3468,2757,1000.62569050317,2171.5,6701,0.87023914863311,3.36689564067005
20067,3728,2345.3923723176,2239,2568,621.976582728685,1523,4872.4775,1.27657421894855,5.24954648019717
20779,3553,30374.808471714,28796,24638,11694.8155717461,8511.5,57446,0.0449266279987328,2.07423692992027
21487,1032,550.631492248062,516.3,627.1,161.416066484723,365.8,1086.65,2.1979590220976,7.87341181851178
22260,2588,14170.5069551777,10472.5,7538,5976.23369271418,7396,22341,0.148705559028743,1.1420208195963
23220,317,1540.10106624606,1482.6875,1441.2205,158.577080812711,1309.9205,1758.9825,0.332077750435057,1.51713892438397
23667,852,19625.5363896714,18563.16,16518.709,3119.02931833429,15430.2605,27562.5505,0.415682372615571,2.11683235830039
23671,4871,18122.5859820364,20217.5795,8214.03,6963.473543917,8214.03,32760.8545,0.0314771276164102,1.66752193173454
23714,754,6090.28448740053,6490.646,6490.646,1345.82575547116,1709.591,6677.081,-2.86889616058419,9.34450594610086
23809,3151,3951.60550539512,3477.521,2008.674,1643.02020104693,1834.6705,7235.4375,0.606903710641608,2.01030406268592
23877,1083,2676.23114542937,2833.788,2931.5005,585.881249322918,1794.8935,3511.223,-0.150888200829006,1.67043776774653
23978,4493,5570.33707990207,5070,4631,1242.63361451412,3545,8110.5,0.409713912990231,1.88910320334909
23988,722,546.755772853185,480.794,462.805,149.670323312385,437.784,816.8145,1.10961113495541,2.30182531158206
24032,812,1012.3770320197,1020.7,1227.65,122.864648740674,738.15,1227.65,-0.258433929767843,2.42443382168133
24216,1886,17056.5413573701,16494,15829.5,1367.87147380362,15158.5,21085,0.870337341358679,2.74175884230097
24287,1970,9388.86895786802,9683.296,10359.2605,1632.75794057267,6902.716,12641.908,0.151570353121975,2.03142303079271
24318,332,17796.5272138554,17833.4815,17535.1755,349.472536173414,17235.81,18405.374,-0.261417513209864,1.93957100248793
24370,1793,1027.53555430422,1050.84354382658,1423.94329416154,361.129109835061,395.220942010635,1653.09510331163,-0.153907459383986,1.79450305013928
24625,4225,83248.2689236685,87666,53071.6675,16716.7995868694,45101.039,112116.5,-0.544661095240632,2.42680492894714
24678,1251,2808.02238928857,2856.116,2999.6335,191.487413396665,2409.007,2999.6335,-0.417698083373879,1.67898431154163
24731,2336,2105.27125107021,2313.3725,1548.385,594.492603527599,758.811,2971.7495,-0.697275711549631,2.34576856525237
25021,337,857.321899109792,1221.272,1236.9455,387.272551737778,432.725,1257.483,-0.0227558446012896,1.01253005997666
25056,788,36294.8166243655,35839,38301.5,2801.11984770555,31579.5,41582.5,-0.0328136841952168,1.88099226163621
25119,2016,2031.76355084325,2078.1455,1305.445,714.50504286783,1115.287,3302.902,0.275731622744048,1.56244971208874
25124,2743,4476.31735326285,4194,3007,1231.1202410632,2998.5,6948,0.322308232674508,1.76492002329802
25157,2202,18987.862102634,19979.5,12582.1,6472.52579093849,10048.55,35162,0.667701776769656,2.43192410746693
25180,1080,2108.37467592592,2093.3,1935.05,264.357542081745,1342.25,2691,0.358107295692134,3.60475507135405
25279,3763,5545.10071751262,5955.5,2658.5,2674.21328856544,1231.5,9675,-0.273648692742463,1.73915345187905
25283,2786,3337.44201005025,3157.8795,6346.5,1389.39070683875,1187.906,6481,0.580948985933481,2.36189056024153
25340,1622,3150.49638563503,2860.1,3385.6,802.514702486956,2027.05,5260.8,0.70843345173204,2.61973681238929
25356,1105,3859.94262262443,3486.1,3419.45,1143.81631872067,2142.377,6918.1,1.64942654716256,4.63253745367128
25389,1345,1987.50828996282,1764.05,2418.15,381.421249068692,1520.05,2571.75,0.291232192149376,1.36120766635342
25495,897,4638.56688963211,4993,5864,1408.2240864124,1811.5,5965,-1.1827957701882,2.92044316472794
25627,2854,6519.93312841625,5722,6724.35,3438.95443627587,1749.7065,15060,0.865962532126756,2.97753472637636
25648,4751,27012.9562022732,33765.7345,15196.2845,10172.6550816673,13781.4765,42101.757,-0.127014186294152,1.17518642977428
25714,1512,295668.572680886,284402.6665,283273.3675,44184.9996597799,239322.6565,388017.535,0.27510855713562,1.77105800151924
25751,1348,5027.67333976261,4995.375,5318.0525,639.59038127494,3946,6501.83,0.363100662239829,2.10009527045501
25895,1987,2497.11325314544,2208.4895,3372.616,728.761752461815,1418.4855,3976.5215,0.353570304284361,1.67332354680459
26061,611,3176.42692716858,3274.3215,2725.994,364.282130615796,2694.2255,3970.673,0.47039684241946,2.72253905022331
27780,1826,2425.62815251916,2437.0765,3277.5085,703.183130427268,1185.918,3536.214,-0.290182478705662,1.97584713142278
27786,2229,9314.05667115298,10130.5,7603.1865,4240.70389927306,1368.7865,17522,-0.114861370591713,1.99171919270504
27914,3304,6541.10232717917,7213.013,10500.5,2842.1549588265,2405.7905,12378.5,-0.147219844984109,1.81980422187343
28139,698,2869.32450787965,2906.357,2906.357,469.481035370562,1702.965,3488.992,-0.898734119319173,2.93599229557235
28169,2651,2452.55827989438,1479.5,988.5,1755.80934885503,823,7307,0.949372004364369,2.6910787604899
28191,4861,6947.84073277103,7158.311,8615.987,2753.08700249074,2562.465,15809.1115,0.831177392065543,3.53967489972681
28194,574,862.8462543554,819.1,819.1,105.929307030868,702.9,1034.2,0.31087094820433,1.73084879813628
28195,2698,3986.95930133432,3871.432,2313.6165,1369.36247440659,1334.55,6797.593,-0.0597687534130711,2.26652200393776
28216,571,7366.52324255692,9038.834,3532.656,2858.77772827855,3444.074,10698.529,-0.309646864812082,1.2484890297065
28272,2989,17809.2582803613,21975.5,25869.5,7302.4075323675,7321.5,28783,-0.266629685320439,1.28937828526183
28298,793,453.130625694556,333.831863465621,610.944433536228,131.441768134534,318.347526881721,613.86931647094,0.103683205615928,1.07145791713043
28322,1530,463.016347058824,450.683,404.1675,74.5436605228946,316.962,660.0475,0.836744002591075,3.44976351523052
28349,3520,57075.8487215909,56304.5,50001,8100.01690812817,43159,69861.5,0.0106356102278144,1.95612856637535
28520,1439,10343.1101487144,11666.468,12230.881,2661.76090038941,4423.9995,12435.456,-1.34343474740465,3.04634187383846
28629,384,1371.64437109375,1460.299,1460.299,267.044784293328,859.2975,1637.7285,-1.05008568888301,2.46808139427785
28733,3031,4700.70070108877,4898.8305,3256.7685,1090.86666530652,3145.933,6658.709,-0.0170692771766992,1.67890772322041
28742,3866,2004.29670201758,1826.7,2776.35,726.991264188097,1045.95,4086.5,0.516352776658226,2.77535445235608
28838,2256,806912.422773493,801557.986,763058.247,104422.758943863,502790.923,994312.4465,-0.902843243272029,4.14928633052688
28883,2173,1336.8165133456,1352.9075,1259.613,201.292944241423,916.1405,1927.691,-0.0158875618556841,2.80464916033125
28919,340,2156.18848382353,1919.508,1796.9105,444.038479104729,1793.1575,3016.165,0.706856276070226,1.73672240295859
28930,4871,6459.53993019914,5027,4886.5,3849.40216753588,3054.5,16042.5,1.35638577732838,3.3042010067835
29011,3423,2184.14862007011,2051.0645,1854.2655,557.490502610075,804.875,3470.2145,0.113666749810765,2.91346304052175
29028,1976,9994.83689372468,10263,13509.5,2478.73857706932,5585.288,15925.5,0.374412774012778,2.25765538098847
29039,2648,7882.24284762086,8276.8535,6747.913,1268.51814613173,4824.61,9699.837,-0.751105642935822,2.53581748989236
29099,1481,1062.29963774477,1052.7725,1172.3805,147.003933903139,820.0075,1292.1985,-0.0167997331212757,1.6643334100306
29173,1568,2085.51428985969,2167,2364.5,500.693816561098,865.4945,3057,-0.428479921714202,2.750229721628
29353,1643,1955.36292604991,1661.5245,1661.5245,1108.70941422729,841.367,4228.8715,0.887602595229132,2.49591192997121
29389,4809,10835.9815153878,10521.515,6350.889,3269.62830730648,4905.515,16589.16,-0.281406640486695,1.99041689057881
29392,3546,3347.68386914834,2760.5,2601.5,1304.38059660313,2221.5,7252,1.6997505345352,4.91525716210469
29511,3303,1203.58098698153,1261.4,908.15,341.787021671708,659.55,2219.65,0.531329006159552,3.36096576365608
29710,2415,2491.01909792961,2358.267,3791.824,494.365643416207,1791.0515,4218.238,1.24029292018872,4.06560259025005
29733,1718,923.871568102446,815.1605,1206.4865,207.606090293775,691.953,1273.6615,0.202611542763834,1.25298347026949
29755,2162,1090.68455642923,1022.0965,1412.998,228.633256492405,784.194,1555.586,0.539015524132036,1.93609838852725
29804,391,3332.69232736572,3039.05,2421.55,833.508037664446,2421.55,4854.4,0.689508187117947,1.97474128619582
29830,1705,905.918481524926,813.0125,786.5,336.652986851423,489.911,1502.95,0.474195628269403,1.91542161014858
29850,1196,2628.54722408027,2498.8915,2498.8915,625.653439685817,1765.932,4375.7495,0.919920491041624,3.3458420718455
29875,2863,2147.76588298987,2024.333,1469.2995,759.737925100919,1311.3275,3724.0185,0.839510342613445,2.50397213206563
29968,1481,2700.22035786631,2840.35,2091,373.513247299092,2067.65,3243.8,-0.441537696404749,1.6586098567828
29984,1047,6336.03557258837,5973.4115,7308.691,1055.99168783551,3852.084,7812.7895,-0.0230915178449053,1.48840294360905
30024,340,1680.27692794118,1705.232,1705.232,201.70054924066,1359.23,1972.07,-0.323357268617722,2.14317095392917
30098,3918,839.183795303729,617.513,540.43,772.879538440968,132.6005,4134.85,2.18334008682541,8.83733793151623
30170,1002,9056.44492664669,9062.26,9393.528,447.674601539678,8209.857,9855.601,-0.284448504317907,2.23792663185263
30298,1411,962.478646704468,948.1775,941.0145,68.6784282659633,863.1875,1125.5685,0.570124945830889,2.73610183927128
30354,1558,1433.99711842105,1433.911,1343.4875,177.365353339284,1110.75,1884.5495,0.288499075412809,2.75228901018997
30384,1773,1054.70918471517,1083.7795,1213.5045,126.228057112604,810.206,1226.4055,-0.515240185188208,1.87512541598346
30452,3824,214982.471993331,227797.634,58722.7435,81699.3234213919,40203.8295,332560.318,-0.578292434803555,2.25904385278084
30495,383,819.161338120103,813.961,745.024,72.6181917233738,745.024,971.0485,0.941025286451595,2.88315014812975
30501,1512,282902.527798942,281548.113,254566.7795,48326.1631061364,217537.579,393278.393,0.0895096940589327,1.57799825264007
30538,942,955.562480360934,747.461,569.108,432.080068649378,438.271,1714.4585,0.590980550472567,1.6962434164281
30580,2795,287781.854668157,286526.4195,301663.0845,38498.7731269464,194604.499,357014.8855,-0.267043324002422,2.4687353478002
30637,2359,1294.73338024587,1310.292,1391.332,84.5919423544284,1119.9215,1450.767,-0.3200460718972,2.11146630870281
30806,2092,3925.5805329828,4025.355,4090.7165,1106.38586076403,2254.0295,7071.521,0.668847346616988,3.45864284319315
30807,3570,16144.4753162465,15797.628,12121.2485,4826.20619397389,7110.002,25055.855,0.0282311334261768,1.9813719832583
30821,2009,2108.59505425585,2198.053,2195.645,503.205093225227,1169.45,2790.4185,-0.629593275680312,2.08560756046152
30874,3162,41990.6400234027,43334.085,30828.4015,17413.9457209884,17322.558,64386.692,-0.0396418684285391,1.17599302121506
30923,903,12595.8261910299,12423.15,12006.7,816.398245674258,11249.4,13976.55,0.161897544559453,2.0522413191707
30990,1743,43526.809856856,33641.8265,27556.189,28364.5586519137,10518.6015,107965.4545,1.14169125188347,3.02663213852334
31137,895,12844.9483687151,13086.6145,12485.044,1475.71388169596,6753.0545,14067.454,-3.0176027551421,13.1363122927839
31142,4837,3460.59042205913,3410.5,3852,545.317529812535,2500,4919.5,0.351311550123575,2.63171950731502
31673,1789,8450.19964337621,8533.69,6746.4655,1252.08586544912,6506.7855,10830.217,0.102416260014662,1.95916089625339
31846,3041,2089.60537372574,2260.05,3372.3,781.969719977287,971.8855,3372.3,0.100996829235649,1.61786777687434
60800,447,1162.61736017897,1145.607,1056.345,89.0322148758188,1056.345,1294.925,0.250398880304504,1.49907973845891
60894,1064,2397.44872556391,2346.7625,1780.473,465.298355945981,1293.64,3050.913,-0.535620106237022,2.43568678336451
60900,407,6679.88247051597,6835.8405,6740.89,491.325395349166,5694.578,7093.228,-1.15141955611732,2.67801906363734
61067,2261,49139.9748927467,52081.285,52154.536,8264.66766110385,27064.2065,59160.227,-0.992225814721533,2.83974995325163
63120,3662,434964.340821273,440842.076,472390.9685,49329.1163785301,310904.9085,549494.9645,-0.675264752103703,4.02414745751505
63477,4856,19126.138636944,19611.738,22848.199,3940.35537518075,12190.6635,26411.2195,-0.333988176568452,1.98488508706032
63501,573,43556.9724083769,41755.3935,48926.9025,3763.62304625043,38612.0765,49593.385,0.423258981113486,1.69161200849885
63546,3054,100958.746348559,98653.5,98653.5,10355.9121196282,83389.5,132603.0635,0.875304695576974,3.89924590442415
63605,1800,11797.6797469444,12129.6855,13736.1205,2204.37851970523,5295.94,16753.5,0.0365054120977623,2.79056856133245
63892,1394,4385.23109756098,4297.05,1560.4,2114.73307778452,1046.35,7527.65,0.0419926579163578,1.63211077267189
63914,669,9503.81988041854,9655,8538,1047.64414250247,7897,11192.5,0.119712053603652,1.88749103709212
64030,1334,1373.9040922039,1343.572,586.8855,794.154387348428,532.155,2990.628,0.433228799142983,1.83144728726796
64166,1759,3096.76598635588,3095.89,3147.4695,454.867011432722,1896.5905,3986.976,-0.450597734145917,3.76096312257657
64690,326,2184.46165644172,2213.7,2207.7,97.139806475877,1990.2,2318.85,-0.523259792323215,2.34045330327943
64891,1909,967.028479308539,957.1125,733.05,274.215674912574,571.5365,1439.45,0.118615930717338,1.71276298281477
64910,3943,21810.5392179812,21556.274,10164.9905,4429.27787776047,9746.6105,30396.762,-0.525957847946048,3.11233660842458
64925,1157,3307.68551166811,3238.2915,3181.1185,425.975057408441,2619.0555,4306.7875,0.534921824897108,2.79965495988996
65248,1348,13305.5649109792,8319,3306,15529.5286835057,3055.5,50056.5,1.49480376289526,3.53837324844168
65350,1552,2307.65302835052,2335,1988.5,276.478232466091,1809,2931,0.27021844695467,2.49769548852374
65399,2367,1963.09526827207,1883.5,1746,292.776736366031,1536.5,2594,0.461791653355971,2.03018956922782
65417,3456,3708.65407986111,3833,4346,649.607133016218,2734,5094,-0.00191784664678233,1.4021706109815
65459,249,1912.4519497992,1949.82,1949.82,55.11433943585,1829.858,1962.7365,-0.448461413752084,1.32664372141597
65590,1102,210.846293103448,217.1475,214.0525,16.4044610441428,177.743,231.761,-0.729512736368624,2.09744243155169
65662,3553,53767.0057148889,56002.2975,77636.6375,21810.9514749167,15976.928,81706.5,-0.200415470445712,1.58003977372538
66016,1359,976.534584253127,899.5,767,187.887719648734,743.5,1323,0.33311448773588,1.64696365513152
66065,888,2232.1594786036,2214,2042.5285,151.286745901856,2042.5285,2602.5,1.00529515340144,3.74776047503124
66290,861,881.985191637629,902.8,911.7,105.228798940155,669.55,1110.75,-0.317982474719925,3.19792060164429
100075,1131,101.006582670203,95.018,54.95,63.1289406043247,46.5775,293.098,2.09342159591197,7.06400428265737
100080,4815,32891.7714764279,31467.5215,20559.616,12568.3297808174,12243.6635,72705.3645,0.94938882685037,3.99534702041491
100103,4556,19625.6487359527,21088.032,9264.695,6113.75265896471,8352.125,30173.493,-0.400917170022856,2.13041631868753
100135,271,3013.4165904059,2952.75,3235.996,238.318982488267,2581.2475,3235.996,-0.702577258961914,2.27341573282778
100165,1339,1853.43957804332,2115.7875,1383.981,494.29095394884,857.6155,2457.5525,-0.355258963741514,1.6399865364092
100245,1412,481.740545679887,516.3865,392.0015,181.087830725176,236.139,995.1575,0.387560482780211,2.23826786039029
100424,1898,9358.43519494204,6825,6825,4695.23183231257,3281,17727.5,0.477917949162086,1.77077451947139
100572,4872,4837.73458189656,4801.5775,4101.853,860.183301837159,2976.6325,6329.9835,-0.135503308208739,2.35621374122105
100581,2106,10014.8689769706,10806.113,5739.5425,2500.45002921878,5739.5425,14878.4745,-0.185729883703484,2.20768111104451
100590,1965,63385.6733516538,68491.706,74371.9605,19585.5991596224,33114.0435,95893.593,-0.258982765126472,1.66696818532029
100609,3837,16054.869807141,18949.933,6934.556,6418.79565404922,6034.1515,24609.7265,-0.622500598003796,1.65978664260932
100699,4248,14133.0717701271,12866.8625,7975.503,3727.63387637231,7975.503,23400.841,0.558927861761178,2.27486396755472
100737,1342,121373.588940015,119013.03,107640.6705,19609.2840886409,90445.83,151782.5925,0.161286130550761,1.43221707533297
100760,2542,5547.40620023607,5576.7685,5576.7685,928.567544776509,4208.259,7660.9605,0.171720684657468,2.60339228846452
100781,572,5319.3241284965,5399.288,5091.8635,170.920116852224,5091.8635,5603.694,0.0202107561049588,1.50501959133336
100953,3320,65328.0617414154,68536.5,68536.5,7846.50485367179,49332.469,81555.5,-0.680858405002184,2.81280324801252
101020,4789,6761.54923219877,6690.9505,5345.355,1119.48864596939,4947.875,9075.73,0.262652155797344,2.25408011011904
101202,1824,11561.6797897477,12400.5785,12296.999,1748.33455172133,7802.605,13122.8085,-1.11143882481596,2.63813512271303
101204,1462,39185.5582821479,38930.664,45781.5795,3915.79122865924,27906.6975,45781.5795,-0.414749023655433,3.76282940318416
101292,2044,9801.51251002934,10421.9135,8750.963,2875.69765654067,3212.8165,13991.3105,-0.891970228719874,3.29282638566489
101310,2681,33984.4183140619,38721,41403.5,8632.92998966079,19948,47047,-0.343761708083114,1.43743944867192
101352,1691,18896.5563305736,18376.7135,18376.7135,2078.47404980974,15370.212,23506,0.412900676174634,2.47841328647017
101361,4837,4475.42788525944,4592.7835,3060.9575,802.158591254122,2894.044,5818.047,-0.357013868454732,2.17110809126871
101475,475,16993.0233042106,17785.271,18650.84,3708.52330315196,6822.06,21346.178,-1.20855859494861,3.82316717345403
101718,4854,5651.89284734237,6037.941,5782.673,1201.04158841657,3420.1875,8301.4025,-0.287908168711034,2.21730493627409
102089,1238,5158.87260056544,4878.682,4606.9025,1090.15281436623,3724.809,7199.72,0.614848773050713,1.9717067458125
102345,4330,3251.79254872979,2777.158,4765.498,1358.21322140805,1410.441,5766.1305,0.273015871117309,1.58417797586081
102422,3736,2861.24906316916,2822,2478,439.216850503473,2170.5,3912,0.446961674469003,2.19418675455835
102523,4331,7441.42280062339,6885.0255,5387.9895,2355.02548850895,4497.5405,12642.5655,1.12690771640577,3.06308404775584
102704,1280,6988.75632460937,6993.9555,5734.77,2274.50338102386,4293.036,12104.644,0.925513625597072,2.96889488542765
103124,2774,7428.29009246573,6260.845,10647.1365,5671.29676489862,1416.9865,22829.237,1.34482267739736,4.61570907577554
103342,572,17181.7490253497,17470.203,15469.378,1362.26730985385,15469.378,19515.336,0.428206313197901,2.16491254450408
103487,925,6841.80558324325,7421.7165,4142.7055,2280.76378229971,2950.4515,9890.054,-0.101828110632367,1.52715698399748
104598,4801,15778.2517901479,12537.215,11737.903,9262.36592949079,3289.5025,29839.2995,-0.0208594535795241,1.33902931226132
104833,487,15620.0475841889,14523.7805,14523.7805,1587.82739703469,14252.4575,18314.1365,0.919057056960936,2.18107211022027
105089,3517,14221.0302044356,14395.9625,15554.376,2857.31051227294,8967.642,21556.301,0.538556139616838,2.82702317091724
105222,774,3399.78580177056,3224.69722331627,4764.91836188437,1274.76837246379,1535.58188597782,5076.6943940708,-0.0628382523729638,1.37447185725287
105365,1354,2368.31123818316,2394.4155,1839.3985,357.924640303176,1832.3115,2871.736,-0.274340017180507,1.71622791401151
105448,300,1458.42186416454,1334.46092462486,1698.79631371074,232.638063685686,1207.28622715405,1812.20515908863,0.433551759494512,1.41871900172701
