gvkey,GroupCount,mean_sigma_V,median_sigma_V,mode_sigma_V,std_sigma_V,min_sigma_V,max_sigma_V,skewness_sigma_V,kurtosis_sigma_V
20779,3553,0.207293518541509,0.207293518541505,0.207293518541505,4.16392235633026e-15,0.207293518541505,0.207293518541505,-1,1
21487,1032,0.287250328494723,0.287250328494725,0.287250328494725,1.99937036629461e-15,0.287250328494725,0.287250328494725,1,1
22260,2588,0.149683926552139,0.149683926552139,0.149683926552139,4.44175032482973e-16,0.149683926552139,0.149683926552139,-1,1
23220,317,0.146635515536657,0.146635515536657,0.146635515536657,1.66796747856114e-16,0.146635515536657,0.146635515536657,1,1
23667,852,0.120847348631358,0.120847348631358,0.120847348631358,5.55437569029276e-17,0.120847348631358,0.120847348631358,1,1
23671,4871,0.257055407448127,0.257055407448127,0.257055407448127,3.886179516489e-16,0.257055407448127,0.257055407448127,-1,1
23714,754,0.139811723390347,0.139811723390347,0.139811723390347,4.16609992468805e-16,0.139811723390347,0.139811723390347,-1,1
23809,3151,0.165168763961173,0.165168763961171,0.165168763961171,1.97095864481966e-15,0.165168763961171,0.165168763961171,-1,1
23877,1083,0.21101130082431,0.21101130082431,0.21101130082431,3.88757581870987e-16,0.21101130082431,0.21101130082431,-1,1
23978,4493,0.219352060765116,0.219352060765112,0.219352060765112,4.30259305777946e-15,0.219352060765112,0.219352060765112,-1,1
23988,722,0.191214537232898,0.191214537232898,0.191214537232898,1.6664890150916e-16,0.191214537232898,0.191214537232898,-1,1
24032,812,0.1885582583939,0.1885582583939,0.1885582583939,2.22181458315481e-16,0.1885582583939,0.1885582583939,1,1
24216,1886,0.128255445464509,0.128255445464509,0.128255445464509,4.16444052916718e-16,0.128255445464509,0.128255445464509,-1,1
24287,1970,0.117849781307017,0.117849781307018,0.117849781307018,9.71691800136501e-16,0.117849781307018,0.117849781307018,1,1
24318,332,0.0918421828814198,0.0918421828814196,0.0918421828814196,1.66784825087705e-16,0.0918421828814196,0.0918421828814196,-1,1
24370,1793,0.363258375278323,0.363258375278325,0.363258375278325,2.22106550694105e-15,0.363258375278325,0.363258375278325,1,1
24625,4225,0.144512829586631,0.144512829586631,0.144512829586631,1.38794304411643e-16,0.144512829586631,0.144512829586631,-1,1
24678,1251,0.066505065582715,0.0665050655827152,0.0665050655827152,1.66600053757901e-16,0.0665050655827152,0.0665050655827152,1,1
24731,2336,0.257149320106717,0.257149320106713,0.257149320106713,3.88661257005074e-15,0.257149320106713,0.257149320106713,-1,1
25021,337,0.180025255912085,0.180025255912085,0.180025255912085,2.77968478698253e-17,0.180025255912085,0.180025255912085,1,1
25056,788,0.129060659912694,0.129060659912694,0.129060659912694,4.44371260821558e-16,0.129060659912694,0.129060659912694,1,1
25119,2016,0.222355521783952,0.222355521783951,0.222355521783951,1.44364802404948e-15,0.222355521783951,0.222355521783951,-1,1
25124,2743,0.195722187737927,0.195722187737926,0.195722187737926,9.16100999418759e-16,0.195722187737926,0.195722187737926,-1,1
25157,2202,0.124622390395737,0.124622390395737,0.124622390395737,4.30309141844086e-16,0.124622390395737,0.124622390395737,1,1
25180,1080,0.254899161427731,0.254899161427732,0.254899161427732,8.8858989918465e-16,0.254899161427732,0.254899161427732,1,1
25279,3763,0.224421920355979,0.22442192035598,0.22442192035598,5.55185286186558e-16,0.22442192035598,0.22442192035598,1,1
25283,2786,0.256887562846752,0.256887562846755,0.256887562846755,2.60949247231197e-15,0.256887562846755,0.256887562846755,1,1
25340,1622,0.314440587064794,0.314440587064795,0.314440587064795,4.99754439839365e-16,0.314440587064795,0.314440587064795,1,1
25356,1105,0.261068969298614,0.261068969298613,0.261068969298613,6.10899151066967e-16,0.261068969298613,0.261068969298613,-1,1
25389,1345,0.185416614544828,0.185416614544829,0.185416614544829,1.08287007779377e-15,0.185416614544829,0.185416614544829,1,1
25495,897,0.156725072076895,0.156725072076894,0.156725072076894,5.55421197978125e-16,0.156725072076894,0.156725072076894,-1,1
25627,2854,0.113774873137544,0.113774873137545,0.113774873137545,8.60573623520348e-16,0.113774873137545,0.113774873137545,1,1
25648,4751,0.127579073860034,0.127579073860034,0.127579073860034,4.16377456521196e-16,0.127579073860034,0.127579073860034,1,1
25714,1512,0.0210023421192185,0.0210023421192185,0.0210023421192185,2.0823568951517e-17,0.0210023421192185,0.0210023421192185,1,1
25751,1348,0.0357668908565695,0.0357668908565693,0.0357668908565693,1.73536727762301e-16,0.0357668908565693,0.0357668908565693,-1,1
25895,1987,0.18417544359266,0.184175443592658,0.184175443592658,1.69351631523162e-15,0.184175443592658,0.184175443592658,-1,1
26061,611,0.174562863480389,0.174562863480389,0.174562863480389,2.22226534168927e-16,0.174562863480389,0.174562863480389,-1,1
27780,1826,0.207971801825437,0.207971801825437,0.207971801825437,1.38815894207629e-16,0.207971801825437,0.207971801825437,1,1
27786,2229,0.259052233749929,0.259052233749929,0.259052233749929,1.66570822358822e-16,0.259052233749929,0.259052233749929,1,1
27914,3304,0.171604816995082,0.171604816995079,0.171604816995079,3.05357545551305e-15,0.171604816995079,0.171604816995079,-1,1
28139,698,0.20715788571196,0.20715788571196,0.20715788571196,8.33264376662111e-17,0.20715788571196,0.20715788571196,-1,1
28169,2651,0.260281243100345,0.260281243100345,0.260281243100345,1.11043248090938e-16,0.260281243100345,0.260281243100345,-1,1
28191,4861,0.205626032155188,0.205626032155194,0.205626032155194,6.35668069456889e-15,0.205626032155194,0.205626032155194,1,1
28194,574,0.199732692575637,0.199732692575637,0.199732692575637,1.11119138331307e-16,0.199732692575637,0.199732692575637,1,1
28195,2698,0.180681395956739,0.180681395956737,0.180681395956737,1.52683964276393e-15,0.180681395956737,0.180681395956737,-1,1
28216,571,0.0836963038778772,0.083696303877877,0.083696303877877,1.66679471655796e-16,0.083696303877877,0.083696303877877,-1,1
28272,2989,0.18048111361668,0.180481113616682,0.180481113616682,2.13753691954847e-15,0.180481113616682,0.180481113616682,1,1
28298,793,0.266109653663607,0.266109653663607,0.266109653663607,2.22184740379136e-16,0.266109653663607,0.266109653663607,1,1
28322,1530,0.27873880082663,0.278738800826629,0.278738800826629,1.22164462261153e-15,0.278738800826629,0.278738800826629,-1,1
28349,3520,0.0636970571907066,0.0636970571907056,0.0636970571907056,9.85462924827133e-16,0.0636970571907056,0.0636970571907056,-1,1
28520,1439,0.155419617740585,0.155419617740586,0.155419617740586,1.24943511126942e-15,0.155419617740586,0.155419617740586,1,1
28629,384,0.182107149634714,0.182107149634714,0.182107149634714,1.66750718565933e-16,0.182107149634714,0.182107149634714,1,1
28733,3031,0.191595409271715,0.191595409271718,0.191595409271718,2.52617413828619e-15,0.191595409271718,0.191595409271718,1,1
28742,3866,0.214343309381943,0.21434330938194,0.21434330938194,3.33109992169745e-15,0.21434330938194,0.21434330938194,-1,1
28838,2256,0.0248568644870312,0.0248568644870314,0.0248568644870314,2.22093833304957e-16,0.0248568644870314,0.0248568644870314,1,1
28883,2173,0.228998532677978,0.228998532677979,0.228998532677979,1.19376446427381e-15,0.228998532677979,0.228998532677979,1,1
28919,340,0.126100557225648,0.126100557225648,0.126100557225648,2.77964828973934e-17,0.126100557225648,0.126100557225648,1,1
28930,4871,0.20143627698676,0.201436276986763,0.201436276986763,2.77584251177786e-15,0.201436276986763,0.201436276986763,1,1
29011,3423,0.188706314842275,0.188706314842272,0.188706314842272,3.49771347833938e-15,0.188706314842272,0.188706314842272,-1,1
29028,1976,0.154072195561027,0.154072195561026,0.154072195561026,8.8840324654076e-16,0.154072195561026,0.154072195561026,-1,1
29039,2648,0.245927943783508,0.245927943783509,0.245927943783509,6.94020448922516e-16,0.245927943783509,0.245927943783509,1,1
29099,1481,0.285791208228802,0.285791208228803,0.285791208228803,1.22165784029893e-15,0.285791208228803,0.285791208228803,1,1
29173,1568,0.297221865518352,0.29722186551835,0.29722186551835,1.72139468983814e-15,0.29722186551835,0.29722186551835,-1,1
29353,1643,0.265289410638844,0.265289410638845,0.265289410638845,1.16608909569288e-15,0.265289410638845,0.265289410638845,1,1
29389,4809,0.186555191541621,0.186555191541617,0.186555191541617,4.27480312654723e-15,0.186555191541617,0.186555191541617,-1,1
29392,3546,0.171828750309941,0.17182875030994,0.17182875030994,1.2491770540197e-15,0.17182875030994,0.17182875030994,-1,1
29511,3303,0.187448757044374,0.187448757044375,0.187448757044375,6.93994453513498e-16,0.187448757044375,0.187448757044375,1,1
29710,2415,0.169332233932887,0.169332233932885,0.169332233932885,2.1653832639549e-15,0.169332233932885,0.169332233932885,-1,1
29733,1718,0.258576782419599,0.258576782419601,0.258576782419601,1.72134673511167e-15,0.258576782419601,0.258576782419601,1,1
29755,2162,0.193227416440848,0.193227416440849,0.193227416440849,6.38525926434815e-16,0.193227416440849,0.193227416440849,1,1
29804,391,0.426641130779302,0.426641130779303,0.426641130779303,6.66987285739826e-16,0.426641130779303,0.426641130779303,1,1
29830,1705,0.197251946303206,0.197251946303205,0.197251946303205,1.0827850278484e-15,0.197251946303205,0.197251946303205,-1,1
29850,1196,0.274817148099614,0.274817148099613,0.274817148099613,8.33015591959723e-16,0.274817148099613,0.274817148099613,-1,1
29875,2863,0.224292685764777,0.224292685764778,0.224292685764778,1.24921908785698e-15,0.224292685764778,0.224292685764778,1,1
29968,1481,0.250825645298807,0.250825645298808,0.250825645298808,6.66358821981232e-16,0.250825645298808,0.250825645298808,1,1
29984,1047,0.160224896312031,0.160224896312032,0.160224896312032,1.02744707739901e-15,0.160224896312032,0.160224896312032,1,1
30024,340,0.304708617322248,0.304708617322249,0.304708617322249,5.55929657947869e-16,0.304708617322249,0.304708617322249,1,1
30098,3918,0.255913187715373,0.255913187715371,0.255913187715371,2.3317659416498e-15,0.255913187715371,0.255913187715371,-1,1
30170,1002,0.132237896752822,0.132237896752822,0.132237896752822,3.05463796865951e-16,0.132237896752822,0.132237896752822,-1,1
30298,1411,0.283155039685648,0.283155039685646,0.283155039685646,2.27676413445498e-15,0.283155039685646,0.283155039685646,-1,1
30354,1558,0.251193793865941,0.251193793865941,0.251193793865941,2.77644873434603e-16,0.251193793865941,0.251193793865941,1,1
30384,1773,0.179327420360622,0.179327420360621,0.179327420360621,5.55268124394214e-16,0.179327420360621,0.179327420360621,-1,1
30452,3824,0.0587224080741661,0.0587224080741654,0.0587224080741654,7.21739341860545e-16,0.0587224080741654,0.0587224080741654,-1,1
30495,383,0.226951040094318,0.226951040094318,0.226951040094318,1.11167524633766e-16,0.226951040094318,0.226951040094318,1,1
30501,1512,0.0190937310079031,0.0190937310079033,0.0190937310079033,1.52706172311125e-16,0.0190937310079033,0.0190937310079033,1,1
30538,942,0.256626212579363,0.256626212579364,0.256626212579364,8.33109588430192e-16,0.256626212579364,0.256626212579364,1,1
30580,2795,0.0464388742114723,0.0464388742114729,0.0464388742114729,6.03791792145874e-16,0.0464388742114729,0.0464388742114729,1,1
30637,2359,0.197411964267929,0.197411964267931,0.197411964267931,1.80449492586827e-15,0.197411964267931,0.197411964267931,1,1
30806,2092,0.214255172908426,0.214255172908428,0.214255172908428,1.55468385725028e-15,0.214255172908428,0.214255172908428,1,1
30807,3570,0.068284676015411,0.0682846760154119,0.0682846760154119,9.29942036228238e-16,0.0682846760154119,0.0682846760154119,1,1
30821,2009,0.370912118119796,0.370912118119794,0.370912118119794,2.33204882436012e-15,0.370912118119794,0.370912118119794,-1,1
30874,3162,0.0742921274742514,0.0742921274742517,0.0742921274742517,2.77599655841207e-16,0.0742921274742517,0.0742921274742517,1,1
30923,903,0.165080528113395,0.165080528113395,0.165080528113395,1.38854784638815e-16,0.165080528113395,0.165080528113395,-1,1
30990,1743,0.125284577560912,0.125284577560911,0.125284577560911,5.83034362171263e-16,0.125284577560911,0.125284577560911,-1,1
31137,895,0.166807028847416,0.166807028847417,0.166807028847417,7.77590646831101e-16,0.166807028847417,0.166807028847417,1,1
31142,4837,0.291395287571428,0.291395287571425,0.291395287571425,2.77584451504637e-15,0.291395287571425,0.291395287571425,-1,1
31673,1789,0.105493930553501,0.105493930553501,0.105493930553501,4.44213378511751e-16,0.105493930553501,0.105493930553501,1,1
31846,3041,0.201233043935361,0.201233043935363,0.201233043935363,1.94320982114373e-15,0.201233043935363,0.201233043935363,1,1
60800,447,0.126600333845382,0.126600333845382,0.126600333845382,1.94506720166829e-16,0.126600333845382,0.126600333845382,1,1
60894,1064,0.341430680076371,0.341430680076372,0.341430680076372,7.77521579810002e-16,0.341430680076372,0.341430680076372,1,1
60900,407,0.19790155990677,0.19790155990677,0.19790155990677,1.94528154359053e-16,0.19790155990677,0.19790155990677,-1,1
61067,2261,0.075187325404594,0.0751873254045942,0.0751873254045942,2.22093724404656e-16,0.0751873254045942,0.0751873254045942,1,1
63120,3662,0.0532263180995335,0.0532263180995345,0.0532263180995345,9.92397336873672e-16,0.0532263180995345,0.0532263180995345,1,1
63477,4856,0.206336862208959,0.206336862208964,0.206336862208964,5.19082714325364e-15,0.206336862208964,0.206336862208964,1,1
63501,573,0.0615482705305163,0.0615482705305163,0.0615482705305163,2.77798268877221e-17,0.0615482705305163,0.0615482705305163,1,1
63546,3054,0.0392863621656645,0.0392863621656642,0.0392863621656642,2.49841087800501e-16,0.0392863621656642,0.0392863621656642,-1,1
63605,1800,0.179549972471656,0.179549972471655,0.179549972471655,1.41592772429584e-15,0.179549972471655,0.179549972471655,-1,1
63892,1394,0.365096708096257,0.365096708096254,0.365096708096254,2.77655363464773e-15,0.365096708096254,0.365096708096254,-1,1
63914,669,0.141254417530663,0.141254417530663,0.141254417530663,2.7776342977768e-16,0.141254417530663,0.141254417530663,-1,1
64030,1334,0.375435921332209,0.375435921332208,0.375435921332208,1.11063938429651e-15,0.375435921332208,0.375435921332208,-1,1
64166,1759,0.143814748730003,0.143814748730004,0.143814748730004,1.08277527425363e-15,0.143814748730004,0.143814748730004,1,1
64690,326,0.173235740051863,0.173235740051863,0.173235740051863,2.22385949638344e-16,0.173235740051863,0.173235740051863,-1,1
64891,1909,0.258427558335956,0.258427558335957,0.258427558335957,1.38814240682746e-15,0.258427558335957,0.258427558335957,1,1
64910,3943,0.204335974942373,0.204335974942369,0.204335974942369,3.58092336935922e-15,0.204335974942369,0.204335974942369,-1,1
64925,1157,0.30869368763347,0.308693687633471,0.308693687633471,1.27730858925428e-15,0.308693687633471,0.308693687633471,1,1
65248,1348,0.158224144163848,0.158224144163848,0.158224144163848,4.99785775955427e-16,0.158224144163848,0.158224144163848,1,1
65350,1552,0.111871816821939,0.111871816821939,0.111871816821939,1.80469391782389e-16,0.111871816821939,0.111871816821939,1,1
65399,2367,0.157282143424709,0.15728214342471,0.15728214342471,8.32843215067444e-16,0.15728214342471,0.15728214342471,1,1
65417,3456,0.193512430955687,0.193512430955686,0.193512430955686,5.82951433068353e-16,0.193512430955686,0.193512430955686,-1,1
65459,249,0.0914412001025555,0.0914412001025555,0.0914412001025555,0,0.0914412001025555,0.0914412001025555,NaN,NaN
65590,1102,0.3289240504381,0.328924050438099,0.328924050438099,1.05519074373566e-15,0.328924050438099,0.328924050438099,-1,1
65662,3553,0.240821945482141,0.240821945482144,0.240821945482144,3.10906202605992e-15,0.240821945482144,0.240821945482144,1,1
66016,1359,0.238869130844436,0.238869130844438,0.238869130844438,1.58265020208926e-15,0.238869130844438,0.238869130844438,1,1
66065,888,0.163306196690214,0.163306196690213,0.163306196690213,9.44221376874372e-16,0.163306196690213,0.163306196690213,-1,1
66290,861,0.182417787303305,0.182417787303305,0.182417787303305,1.94401955229608e-16,0.182417787303305,0.182417787303305,-1,1
100075,1131,0.271067372862315,0.271067372862315,0.271067372862315,3.33214249534718e-16,0.271067372862315,0.271067372862315,1,1
100080,4815,0.162279544346944,0.162279544346941,0.162279544346941,2.66481199330262e-15,0.162279544346941,0.162279544346941,-1,1
100103,4556,0.0955773874738852,0.0955773874738881,0.0955773874738881,2.92853463826453e-15,0.0955773874738881,0.0955773874738881,1,1
100135,271,0.224416553684394,0.224416553684394,0.224416553684394,0,0.224416553684394,0.224416553684394,NaN,NaN
100165,1339,0.414300179812091,0.414300179812092,0.414300179812092,6.66382697210371e-16,0.414300179812092,0.414300179812092,1,1
100245,1412,0.37551460735936,0.375514607359358,0.375514607359358,1.88804783245659e-15,0.375514607359358,0.375514607359358,-1,1
100424,1898,0.212555017516365,0.212555017516364,0.212555017516364,1.0549898314626e-15,0.212555017516364,0.212555017516364,-1,1
100572,4872,0.181556814835916,0.181556814835919,0.181556814835919,2.63705033061746e-15,0.181556814835919,0.181556814835919,1,1
100581,2106,0.139521853561214,0.139521853561214,0.139521853561214,2.77621676061305e-16,0.139521853561214,0.139521853561214,-1,1
100590,1965,0.075488909996072,0.075488909996072,0.075488909996072,2.77626407998125e-17,0.075488909996072,0.075488909996072,-1,1
100609,3837,0.165569228785993,0.165569228785993,0.165569228785993,2.77591931556398e-16,0.165569228785993,0.165569228785993,1,1
100699,4248,0.133841850844504,0.133841850844503,0.133841850844503,1.27690678221942e-15,0.133841850844503,0.133841850844503,-1,1
100737,1342,0.112970494806121,0.112970494806122,0.112970494806122,9.44041365751033e-16,0.112970494806122,0.112970494806122,1,1
100760,2542,0.221809054281406,0.221809054281403,0.221809054281403,2.52625433279901e-15,0.221809054281403,0.221809054281403,-1,1
100781,572,0.105368555993104,0.105368555993104,0.105368555993104,2.36128889396214e-16,0.105368555993104,0.105368555993104,-1,1
100953,3320,0.0864789658685999,0.0864789658686005,0.0864789658686005,5.69075010642852e-16,0.0864789658686005,0.0864789658686005,1,1
101020,4789,0.158980091400596,0.158980091400599,0.158980091400599,3.27549992211495e-15,0.158980091400599,0.158980091400599,1,1
101202,1824,0.0930091975435873,0.093009197543588,0.093009197543588,6.66316492363822e-16,0.093009197543588,0.093009197543588,1,1
101204,1462,0.134558917961572,0.134558917961573,0.134558917961573,7.49656966109082e-16,0.134558917961573,0.134558917961573,1,1
101292,2044,0.123870366214726,0.123870366214728,0.123870366214728,1.73514797701729e-15,0.123870366214728,0.123870366214728,1,1
101310,2681,0.148967409646986,0.148967409646986,0.148967409646986,3.88650547763847e-16,0.148967409646986,0.148967409646986,1,1
101352,1691,0.134854943344303,0.134854943344303,0.134854943344303,3.60929219430005e-16,0.134854943344303,0.134854943344303,1,1
101361,4837,0.147112435809258,0.147112435809262,0.147112435809262,3.60859786956029e-15,0.147112435809262,0.147112435809262,1,1
101475,475,0.114445724517942,0.114445724517942,0.114445724517942,3.05633220455702e-16,0.114445724517942,0.114445724517942,-1,1
101718,4854,0.178499796515922,0.17849979651592,0.17849979651592,1.66550610594215e-15,0.17849979651592,0.17849979651592,-1,1
102089,1238,0.138397568426271,0.138397568426271,0.138397568426271,1.38833961280304e-16,0.138397568426271,0.138397568426271,1,1
102345,4330,0.174019978133393,0.174019978133391,0.174019978133391,2.47053152704085e-15,0.174019978133391,0.174019978133391,-1,1
102422,3736,0.173873998500588,0.173873998500588,0.173873998500588,1.66555745836795e-16,0.173873998500588,0.173873998500588,1,1
102523,4331,0.0902210402706771,0.0902210402706774,0.0902210402706774,2.49829024161857e-16,0.0902210402706774,0.0902210402706774,1,1
102704,1280,0.133508172329487,0.133508172329488,0.133508172329488,5.27562055890553e-16,0.133508172329488,0.133508172329488,1,1
103124,2774,0.282528012097574,0.282528012097577,0.282528012097577,3.16470609447105e-15,0.282528012097577,0.282528012097577,1,1
103342,572,0.0897687616906229,0.0897687616906229,0.0897687616906229,1.38899346703655e-17,0.0897687616906229,0.0897687616906229,1,1
103487,925,0.263548592923229,0.263548592923229,0.263548592923229,1.11082363220202e-16,0.263548592923229,0.263548592923229,1,1
104598,4801,0.123462892712031,0.123462892712032,0.123462892712032,6.38444733429648e-16,0.123462892712032,0.123462892712032,1,1
104833,487,0.120285184108528,0.120285184108528,0.120285184108528,2.91733218638614e-16,0.120285184108528,0.120285184108528,-1,1
105089,3517,0.370441534079878,0.370441534079884,0.370441534079884,5.55190447472922e-15,0.370441534079884,0.370441534079884,1,1
105222,774,0.234022414116486,0.234022414116486,0.234022414116486,2.49961706700792e-16,0.234022414116486,0.234022414116486,-1,1
105365,1354,0.242248916460729,0.24224891646073,0.24224891646073,5.83082446179756e-16,0.24224891646073,0.24224891646073,1,1
105448,300,0.314157779887426,0.314157779887426,0.314157779887426,2.22415607029906e-16,0.314157779887426,0.314157779887426,-1,1
